# TimeStamp,Value
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
5/10/2022 6:16:26 AM,255,
